gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	rights	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
919788341	7931dcab-94f1-46ce-8092-56e4335423de	158116	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus gracilis		SPECIES	"Aenictus gracilis Emery, 1893"	MY	Ulu Gombak	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3.32833	101.66917					1996-12-05T00:00Z	5	12	1996	1317551	1317551	PRESERVED_SPECIMEN	FMNH	Insects	FMNH-INS 0000 045 000		K. Rosciszewski	http://fieldmuseum.org/about/copyright-information		U. Maschwitz			2014-06-26T21:43Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
919788346	7931dcab-94f1-46ce-8092-56e4335423de	158130	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus gracilis		SPECIES	"Aenictus gracilis Emery, 1893"	MY	Ulu Gombak	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3.32833	101.66917					1996-12-05T00:00Z	5	12	1996	1317551	1317551	PRESERVED_SPECIMEN	FMNH	Insects	FMNH-INS 0000 045 007		K. Rosciszewski	http://fieldmuseum.org/about/copyright-information		U. Maschwitz			2014-06-26T21:43Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
919788347	7931dcab-94f1-46ce-8092-56e4335423de	158148	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus gracilis		SPECIES	"Aenictus gracilis Emery, 1893"	MY	Ulu Gombak	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3.32833	101.66917					1996-12-05T00:00Z	5	12	1996	1317551	1317551	PRESERVED_SPECIMEN	FMNH	Insects	FMNH-INS 0000 045 016		K. Rosciszewski	http://fieldmuseum.org/about/copyright-information		U. Maschwitz			2014-06-26T21:43Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
919788348	7931dcab-94f1-46ce-8092-56e4335423de	158132	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus gracilis		SPECIES	"Aenictus gracilis Emery, 1893"	MY	Ulu Gombak	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3.32833	101.66917					1996-12-05T00:00Z	5	12	1996	1317551	1317551	PRESERVED_SPECIMEN	FMNH	Insects	FMNH-INS 0000 045 008		K. Rosciszewski	http://fieldmuseum.org/about/copyright-information		U. Maschwitz			2014-06-26T21:43Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
919788349	7931dcab-94f1-46ce-8092-56e4335423de	158133	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus gracilis		SPECIES	"Aenictus gracilis Emery, 1893"	MY	Ulu Gombak	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3.32833	101.66917					1996-12-05T00:00Z	5	12	1996	1317551	1317551	PRESERVED_SPECIMEN	FMNH	Insects	FMNH-INS 0000 045 009		K. Rosciszewski	http://fieldmuseum.org/about/copyright-information		U. Maschwitz			2014-06-26T21:43Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
919788350	7931dcab-94f1-46ce-8092-56e4335423de	158135	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus gracilis		SPECIES	"Aenictus gracilis Emery, 1893"	MY	Ulu Gombak	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3.32833	101.66917					1996-12-05T00:00Z	5	12	1996	1317551	1317551	PRESERVED_SPECIMEN	FMNH	Insects	FMNH-INS 0000 045 010		K. Rosciszewski	http://fieldmuseum.org/about/copyright-information		U. Maschwitz			2014-06-26T21:43Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
919788351	7931dcab-94f1-46ce-8092-56e4335423de	158129	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus gracilis		SPECIES	"Aenictus gracilis Emery, 1893"	MY	Ulu Gombak	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3.32833	101.66917					1996-12-05T00:00Z	5	12	1996	1317551	1317551	PRESERVED_SPECIMEN	FMNH	Insects	FMNH-INS 0000 045 006		K. Rosciszewski	http://fieldmuseum.org/about/copyright-information		U. Maschwitz			2014-06-26T21:43Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
919788353	7931dcab-94f1-46ce-8092-56e4335423de	158121	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus gracilis		SPECIES	"Aenictus gracilis Emery, 1893"	MY	Ulu Gombak	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3.32833	101.66917					1996-12-05T00:00Z	5	12	1996	1317551	1317551	PRESERVED_SPECIMEN	FMNH	Insects	FMNH-INS 0000 045 001		K. Rosciszewski	http://fieldmuseum.org/about/copyright-information		U. Maschwitz			2014-06-26T21:43Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
919788354	7931dcab-94f1-46ce-8092-56e4335423de	158136	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus gracilis		SPECIES	"Aenictus gracilis Emery, 1893"	MY	Ulu Gombak	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3.32833	101.66917					1996-12-05T00:00Z	5	12	1996	1317551	1317551	PRESERVED_SPECIMEN	FMNH	Insects	FMNH-INS 0000 045 011		K. Rosciszewski	http://fieldmuseum.org/about/copyright-information		U. Maschwitz			2014-06-26T21:43Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
919788355	7931dcab-94f1-46ce-8092-56e4335423de	158145	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus gracilis		SPECIES	"Aenictus gracilis Emery, 1893"	MY	Ulu Gombak	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3.32833	101.66917					1996-12-05T00:00Z	5	12	1996	1317551	1317551	PRESERVED_SPECIMEN	FMNH	Insects	FMNH-INS 0000 045 014		K. Rosciszewski	http://fieldmuseum.org/about/copyright-information		U. Maschwitz			2014-06-26T21:43Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
919788360	7931dcab-94f1-46ce-8092-56e4335423de	158150	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus gracilis		SPECIES	"Aenictus gracilis Emery, 1893"	MY	Ulu Gombak	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3.32833	101.66917					1996-12-05T00:00Z	5	12	1996	1317551	1317551	PRESERVED_SPECIMEN	FMNH	Insects	FMNH-INS 0000 045 017		K. Rosciszewski	http://fieldmuseum.org/about/copyright-information		U. Maschwitz			2014-06-26T21:43Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
919788365	7931dcab-94f1-46ce-8092-56e4335423de	158137	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus gracilis		SPECIES	"Aenictus gracilis Emery, 1893"	MY	Ulu Gombak	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3.32833	101.66917					1996-12-05T00:00Z	5	12	1996	1317551	1317551	PRESERVED_SPECIMEN	FMNH	Insects	FMNH-INS 0000 045 012		K. Rosciszewski	http://fieldmuseum.org/about/copyright-information		U. Maschwitz			2014-06-26T21:43Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
919788369	7931dcab-94f1-46ce-8092-56e4335423de	158139	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus gracilis		SPECIES	"Aenictus gracilis Emery, 1893"	MY	Ulu Gombak	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3.32833	101.66917					1996-12-05T00:00Z	5	12	1996	1317551	1317551	PRESERVED_SPECIMEN	FMNH	Insects	FMNH-INS 0000 045 013		K. Rosciszewski	http://fieldmuseum.org/about/copyright-information		U. Maschwitz			2014-06-26T21:43Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
919788370	7931dcab-94f1-46ce-8092-56e4335423de	158146	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus gracilis		SPECIES	"Aenictus gracilis Emery, 1893"	MY	Ulu Gombak	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3.32833	101.66917					1996-12-05T00:00Z	5	12	1996	1317551	1317551	PRESERVED_SPECIMEN	FMNH	Insects	FMNH-INS 0000 045 015		K. Rosciszewski	http://fieldmuseum.org/about/copyright-information		U. Maschwitz			2014-06-26T21:43Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
919810402	7931dcab-94f1-46ce-8092-56e4335423de	2377209	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus gracilis		SPECIES	"Aenictus gracilis Emery, 1893"	PH	Luzuriaga	7b8aff00-a9f8-11d8-944b-b8a03c50a862	9.28164	123.24478									1317551	1317551	PRESERVED_SPECIMEN	FMNH	Insects	FMNH-INS 0000 119 688			http://fieldmuseum.org/about/copyright-information					2014-06-26T21:43Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1085641055	13b70480-bd69-11dd-b15f-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus hilli		SPECIES	"Aenictus hilli Clark, 1928"	AU	"Lockerbie, Cape York"	66522820-055c-11d8-b84e-b8a03c50a862	-10.8	142.467									1317661	1317661	PRESERVED_SPECIMEN	CAS	ANTWEB	anic32-015743		S.Shattuck			"Sedlacek,J."			2015-05-14T00:03Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1085641079	13b70480-bd69-11dd-b15f-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus hilli		SPECIES	"Aenictus hilli Clark, 1928"	AU	Bamaga (general)	66522820-055c-11d8-b84e-b8a03c50a862	-10.8833	142.4					1983-11-30T00:00Z	30	11	1983	1317661	1317661	PRESERVED_SPECIMEN	CAS	ANTWEB	anic32-015744		S.Shattuck			"Sedlacek,J."			2015-05-14T00:03Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
892788187	13b70480-bd69-11dd-b15f-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus hilli		SPECIES	"Aenictus hilli Clark, 1928"	AU	"Lockerbie, Cape York"	66522820-055c-11d8-b84e-b8a03c50a862	-10.8	142.467									1317661	1317661	PRESERVED_SPECIMEN	CAS	antweb	anic32-015743		S.Shattuck			"Sedlacek,J."			2014-06-05T21:25Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
892788214	13b70480-bd69-11dd-b15f-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus hilli		SPECIES	"Aenictus hilli Clark, 1928"	AU	Bamaga (general)	66522820-055c-11d8-b84e-b8a03c50a862	-10.8833	142.4					1983-11-30T00:00Z	30	11	1983	1317661	1317661	PRESERVED_SPECIMEN	CAS	antweb	anic32-015744		S.Shattuck			"Sedlacek,J."			2014-06-05T21:25Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1037284276	beed1b50-8c73-11dc-aaed-b8a03c50a862	7b964541-19a8-4103-9bdd-87f7b313a644	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus hilli		SPECIES	"Aenictus hilli Clark, 1928"	AU	"Lockerbie, Cape York"	06bbd2a0-671b-11d8-b9b2-b8a03c50a862	-10.8	142.4667					1984-01-25T00:00Z	25	1	1984	1317661	1317661	PRESERVED_SPECIMEN	CSIRO	ANIC	32-015743-914		"Shattuck,S."			"Sedlacek,J."			2015-04-30T09:13Z		
1037284299	beed1b50-8c73-11dc-aaed-b8a03c50a862	283128c4-d2a3-42c5-b3a4-08ca10de7ad6	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus hilli		SPECIES	"Aenictus hilli Clark, 1928"	AU	Bamaga (general)	06bbd2a0-671b-11d8-b9b2-b8a03c50a862	-10.88333	142.39999					1983-12-01T00:00Z	1	12	1983	1317661	1317661	PRESERVED_SPECIMEN	CSIRO	ANIC	32-015744-911		"Shattuck,S."			"Sedlacek,J."			2015-04-30T09:13Z		COORDINATE_ROUNDED
1085645522	13b70480-bd69-11dd-b15f-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus huonicus		SPECIES	"Aenictus huonicus Wilson, 1964"	PG	Bulolo	66522820-055c-11d8-b84e-b8a03c50a862	-7.2	146.65	910.0				1970-12-18T00:00Z	18	12	1970	1317620	1317620	PRESERVED_SPECIMEN	CAS	ANTWEB	anic32-023374					"Lowery,B.B."			2015-05-14T00:03Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1085645526	13b70480-bd69-11dd-b15f-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus huonicus		SPECIES	"Aenictus huonicus Wilson, 1964"	PG	Wau	66522820-055c-11d8-b84e-b8a03c50a862	-7.33333	146.717					1967-12-26T00:00Z	26	12	1967	1317620	1317620	PRESERVED_SPECIMEN	CAS	ANTWEB	anic32-023375					"Lowery,B.B."			2015-05-14T00:03Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1085645535	13b70480-bd69-11dd-b15f-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus huonicus		SPECIES	"Aenictus huonicus Wilson, 1964"	PG	Popondetta	66522820-055c-11d8-b84e-b8a03c50a862	-8.76667	148.233					1971-01-15T00:00Z	15	1	1971	1317620	1317620	PRESERVED_SPECIMEN	CAS	ANTWEB	anic32-023377					"Lowery,B.B."			2015-05-14T00:03Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
892792949	13b70480-bd69-11dd-b15f-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus huonicus		SPECIES	"Aenictus huonicus Wilson, 1964"	PG	Popondetta	66522820-055c-11d8-b84e-b8a03c50a862	-8.76667	148.233					1971-01-15T00:00Z	15	1	1971	1317620	1317620	PRESERVED_SPECIMEN	CAS	antweb	anic32-023377					"Lowery,B.B."			2014-06-05T21:26Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
892792959	13b70480-bd69-11dd-b15f-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus huonicus		SPECIES	"Aenictus huonicus Wilson, 1964"	PG	Wau	66522820-055c-11d8-b84e-b8a03c50a862	-7.33333	146.717					1967-12-26T00:00Z	26	12	1967	1317620	1317620	PRESERVED_SPECIMEN	CAS	antweb	anic32-023375					"Lowery,B.B."			2014-06-05T21:26Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
892792979	13b70480-bd69-11dd-b15f-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus huonicus		SPECIES	"Aenictus huonicus Wilson, 1964"	PG	Bulolo	66522820-055c-11d8-b84e-b8a03c50a862	-7.2	146.65	910.0				1970-12-18T00:00Z	18	12	1970	1317620	1317620	PRESERVED_SPECIMEN	CAS	antweb	anic32-023374					"Lowery,B.B."			2014-06-05T21:26Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
892951020	13b70480-bd69-11dd-b15f-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus huonicus		SPECIES	"Aenictus huonicus Wilson, 1964"	PG	12km SW Telefomin	66522820-055c-11d8-b84e-b8a03c50a862	-5.2	141.6	1600.0				1980-07-08T00:00Z	8	7	1980	1317620	1317620	PRESERVED_SPECIMEN	CAS	antweb	casent0249276					P. Ward			2014-06-05T21:36Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY
892963800	13b70480-bd69-11dd-b15f-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus huonicus		SPECIES	"Aenictus huonicus Wilson, 1964"	PG	"Ivimka camp, Lakekamu Basin"	66522820-055c-11d8-b84e-b8a03c50a862	-7.7	146.8	120.0				1996-11-07T00:00Z	7	11	1996	1317620	1317620	PRESERVED_SPECIMEN	CAS	antweb	casent0281963		R. R. Snelling			R. R. Snelling			2014-06-05T21:36Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1037289635	beed1b50-8c73-11dc-aaed-b8a03c50a862	0825eaa3-98e4-44a0-ad77-1a2317a05dd5	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus huonicus		SPECIES	"Aenictus huonicus Wilson, 1964"	PG	Popondetta	06bbd2a0-671b-11d8-b9b2-b8a03c50a862	-8.76667	148.23331					1971-01-15T00:00Z	15	1	1971	1317620	1317620	PRESERVED_SPECIMEN	CSIRO	ANIC	32-023377-062	Room voucher Sp. 66				"Lowery,B.B."			2015-04-30T09:13Z		COORDINATE_ROUNDED
1037289687	beed1b50-8c73-11dc-aaed-b8a03c50a862	69208271-e707-4ed0-9792-92d1c328e8e4	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus huonicus		SPECIES	"Aenictus huonicus Wilson, 1964"	PG	Bulolo	06bbd2a0-671b-11d8-b9b2-b8a03c50a862	-7.2	146.64999	910.0				1970-12-18T00:00Z	18	12	1970	1317620	1317620	PRESERVED_SPECIMEN	CSIRO	ANIC	32-023374-057					"Lowery,B.B."			2015-04-30T09:13Z		COORDINATE_ROUNDED
1037289719	beed1b50-8c73-11dc-aaed-b8a03c50a862	c2743d14-3d26-4af8-ac52-56264f3bf8ba	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus huonicus		SPECIES	"Aenictus huonicus Wilson, 1964"	PG	Wau	06bbd2a0-671b-11d8-b9b2-b8a03c50a862	-7.33333	146.71671					1967-12-26T00:00Z	26	12	1967	1317620	1317620	PRESERVED_SPECIMEN	CSIRO	ANIC	32-023375-059	Room voucher Sp. 65				"Lowery,B.B."			2015-04-30T09:13Z		COORDINATE_ROUNDED
865194971	13b70480-bd69-11dd-b15f-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus huonicus		SPECIES	"Aenictus huonicus Wilson, 1964"	PG	12km SW Telefomin	66522820-055c-11d8-b84e-b8a03c50a862	-5.2	141.6	1600.0				1980-07-08T00:00Z	8	7	1980	1317620	1317620	PRESERVED_SPECIMEN	CAS	ANTWEB	casent0249276					P. Ward			2015-05-14T00:10Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY
865207728	13b70480-bd69-11dd-b15f-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus huonicus		SPECIES	"Aenictus huonicus Wilson, 1964"	PG	"Ivimka camp, Lakekamu Basin"	66522820-055c-11d8-b84e-b8a03c50a862	-7.7	146.8	120.0				1996-11-07T00:00Z	7	11	1996	1317620	1317620	PRESERVED_SPECIMEN	CAS	ANTWEB	casent0281963		R. R. Snelling			R. R. Snelling			2015-05-14T00:10Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
893245391	13b70480-bd69-11dd-b15f-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus huonicus		SPECIES	"Aenictus huonicus Wilson, 1964"	PG	"Ivimka camp, Lakekamu Basin"	66522820-055c-11d8-b84e-b8a03c50a862	-7.73	146.76	175.0				1996-11-07T00:00Z	7	11	1996	1317620	1317620	PRESERVED_SPECIMEN	CAS	antweb	lacm ent 142706		R. R. Snelling			R. R. Snelling			2014-06-05T21:55Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
196999721	4d749d70-e2e1-11dd-8102-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus huonicus		SPECIES	"Aenictus huonicus Wilson, 1964"	ID	Siewa Base Camp	335880a0-e2e1-11dd-8102-b8a03c50a862	-3.037	136.375	80.0				1998-03-31T00:00Z	31	3	1998	1317620	1317620	HUMAN_OBSERVATION	Conservation International	38	9533					Roy R. Snelling			2014-06-05T02:58Z		GEODETIC_DATUM_ASSUMED_WGS84
196999751	4d749d70-e2e1-11dd-8102-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus huonicus		SPECIES	"Aenictus huonicus Wilson, 1964"	ID	Wapoga Staging Area	335880a0-e2e1-11dd-8102-b8a03c50a862	-2.723	136.433	10.0				1998-03-31T00:00Z	31	3	1998	1317620	1317620	HUMAN_OBSERVATION	Conservation International	38	16916					Roy R. Snelling			2014-06-05T02:58Z		GEODETIC_DATUM_ASSUMED_WGS84
196999779	4d749d70-e2e1-11dd-8102-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus huonicus		SPECIES	"Aenictus huonicus Wilson, 1964"	PG	Ivimka Research Station	335880a0-e2e1-11dd-8102-b8a03c50a862	-7.735	146.496					1996-10-20T00:00Z	20	10	1996	1317620	1317620	HUMAN_OBSERVATION	Conservation International	17	22983					Roy R. Snelling			2014-06-05T02:58Z		GEODETIC_DATUM_ASSUMED_WGS84
865436144	13b70480-bd69-11dd-b15f-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus huonicus		SPECIES	"Aenictus huonicus Wilson, 1964"	PG	"Ivimka camp, Lakekamu Basin"	66522820-055c-11d8-b84e-b8a03c50a862	-7.73	146.76	175.0				1996-11-07T00:00Z	7	11	1996	1317620	1317620	PRESERVED_SPECIMEN	CAS	ANTWEB	lacm ent 142706		R. R. Snelling			R. R. Snelling			2015-05-14T00:25Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1085668794	13b70480-bd69-11dd-b15f-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus laeviceps		SPECIES	"Aenictus laeviceps (Smith, 1857)"	MY	Mt. Santubong nr. Kuching	66522820-055c-11d8-b84e-b8a03c50a862	1.55	110.333					1968-06-05T00:00Z	5	6	1968	1317539	1317539	PRESERVED_SPECIMEN	CAS	ANTWEB	anic32-059582					"Taylor,R.W."			2015-05-14T00:06Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
892816096	13b70480-bd69-11dd-b15f-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus laeviceps		SPECIES	"Aenictus laeviceps (Smith, 1857)"	MY	Mt. Santubong nr. Kuching	66522820-055c-11d8-b84e-b8a03c50a862	1.55	110.333					1968-06-05T00:00Z	5	6	1968	1317539	1317539	PRESERVED_SPECIMEN	CAS	antweb	anic32-059582					"Taylor,R.W."			2014-06-05T21:27Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
892918249	13b70480-bd69-11dd-b15f-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus laeviceps		SPECIES	"Aenictus laeviceps (Smith, 1857)"	MY	"Poring, Kinabalu Park"	66522820-055c-11d8-b84e-b8a03c50a862	6.03333	116.7	493.0				1995-03-15T00:00Z	15	3	1995	1317539	1317539	PRESERVED_SPECIMEN	CAS	antweb	casent0179064					Sieke Yamane			2014-06-05T21:33Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1037318421	beed1b50-8c73-11dc-aaed-b8a03c50a862	748cf914-4a48-4c55-ae4b-14ec3d52d543	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus laeviceps		SPECIES	"Aenictus laeviceps (Smith, 1857)"	MY	Mt. Santubong nr. Kuching	06bbd2a0-671b-11d8-b9b2-b8a03c50a862	1.55	110.3333					1968-06-05T00:00Z	5	6	1968	1317539	1317539	PRESERVED_SPECIMEN	CSIRO	ANIC	32-059582-917	RWT Acc. 68.296				"Taylor,R.W."			2015-04-30T09:14Z		COORDINATE_ROUNDED
865163821	13b70480-bd69-11dd-b15f-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus laeviceps		SPECIES	"Aenictus laeviceps (Smith, 1857)"	MY	"Poring, Kinabalu Park"	66522820-055c-11d8-b84e-b8a03c50a862	6.03333	116.7	493.0				1995-03-15T00:00Z	15	3	1995	1317539	1317539	PRESERVED_SPECIMEN	CAS	ANTWEB	casent0179064					Sieke Yamane			2015-05-14T00:09Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
919792203	7931dcab-94f1-46ce-8092-56e4335423de	2149780	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus laeviceps		SPECIES	"Aenictus laeviceps (Smith, 1857)"	PH	"Luzuriaga, Camp Lookout"	7b8aff00-a9f8-11d8-944b-b8a03c50a862	9.28164	123.24478							7	1947	1317539	1317539	PRESERVED_SPECIMEN	FMNH	Insects	FMNH-INS 0000 091 267			http://fieldmuseum.org/about/copyright-information		Rev. J. W. Chapman			2014-06-26T21:43Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
919792248	7931dcab-94f1-46ce-8092-56e4335423de	2149779	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus laeviceps		SPECIES	"Aenictus laeviceps (Smith, 1857)"	PH	"Dumaguete, Horns of Negros"	7b8aff00-a9f8-11d8-944b-b8a03c50a862	9.29555	123.28149	1158.0								1317539	1317539	PRESERVED_SPECIMEN	FMNH	Insects	FMNH-INS 0000 091 266			http://fieldmuseum.org/about/copyright-information		Rev. J. W. Chapman			2014-06-26T21:43Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1085668450	13b70480-bd69-11dd-b15f-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Aenictus	Aenictus luzoni		SPECIES	"Aenictus luzoni Wheeler & Chapman, 1925"	MY	"Tunku Abdul, Rahman N. P."	66522820-055c-11d8-b84e-b8a03c50a862	5.975	115.999	200.0				1978-10-13T00:00Z	13	10	1978	1317604	1317604	PRESERVED_SPECIMEN	CAS	ANTWEB	anic32-059583					"Lowery,B.B."			2015-05-14T00:06Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
